Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

      166.55           13241.81              165.73             2971.45                0.82                0.99             5095.50



Scenario           Profit              Sales               Leftover_inv        demand
s566            13324.09                     166.55                0.00             3905.11
s567            13324.09                     166.55                0.00             3209.07
s568            13324.09                     166.55                0.00             3262.45
s569            13324.09                     166.55                0.00             3744.22
s570            13324.09                     166.55                0.00             2669.39
s571            13324.09                     166.55                0.00             3093.03
s572            13324.09                     166.55                0.00             3383.19
s573            13324.09                     166.55                0.00             1570.55
s574            13324.09                     166.55                0.00             2561.43
s575            13324.09                     166.55                0.00             2259.13
s576            13324.09                     166.55                0.00             3750.27
s577            13324.09                     166.55                0.00             2770.59
s578            13324.09                     166.55                0.00             4654.49
s579            13324.09                     166.55                0.00             4768.81
s580            13324.09                     166.55                0.00             4351.39
s581            13324.09                     166.55                0.00             1631.98
s582            13324.09                     166.55                0.00             2966.82
s583            13324.09                     166.55                0.00             5124.28
s584            13324.09                     166.55                0.00             4248.87
s585            13324.09                     166.55                0.00             3086.08
s586            13324.09                     166.55                0.00             7593.80
s587            13324.09                     166.55                0.00             3471.66
s588            13324.09                     166.55                0.00             4924.71
s589            13324.09                     166.55                0.00             2675.20
s590            13324.09                     166.55                0.00             1229.85
s591            13324.09                     166.55                0.00             2367.26
s592            13324.09                     166.55                0.00             2277.69
s593            13324.09                     166.55                0.00             2067.69
s594            13324.09                     166.55                0.00             2263.71
s595            13324.09                     166.55                0.00             3963.16
s596            13324.09                     166.55                0.00             5070.30
s597            13324.09                     166.55                0.00             4209.78
s598            13324.09                     166.55                0.00             3412.11
s599            13324.09                     166.55                0.00             4584.96
s600            13324.09                     166.55                0.00             2642.40
s601            13324.09                     166.55                0.00              504.18
s602            13324.09                     166.55                0.00             3611.60
s603            13324.09                     166.55                0.00             3035.74
s604            13324.09                     166.55                0.00             2710.65
s605            13324.09                     166.55                0.00             4724.58
s606            13324.09                     166.55                0.00             1758.64
s607            13324.09                     166.55                0.00             3298.15
s608            13324.09                     166.55                0.00             2741.79
